-122.166241203442098,37.999506981323776,1878559,300339196,2009CAIRS11790860,NONFED,ST-CACDF,ST/C&L,USCASCU,Santa Clara Unit,CASCU,Santa Clara Unit,218622,001649,,MCHARRY RANCH RD / FRANKL,,,,,,2009,2009-04-20T00:00:00.000Z,110,2223,7,Arson,,,,0.25,A,37.999502,-122.166228,13,STATE OR PRIVATE,CA,,,
-121.228142226670855,39.34684416407628,1878560,300339197,2009CAIRS11550799,NONFED,ST-CACDF,ST/C&L,USCANEU,Nevada-Yuba-Placer Unit,CANEU,Nevada-Yuba-Placer Unit,222139,006299,,CANDLEWOOD,,,,,,2009,2009-03-28T00:00:00.000Z,87,1200,5,Debris Burning,2009-03-28T00:00:00.000Z,87,1239,1,B,39.346839,-121.228129,13,STATE OR PRIVATE,CA,,,
-117.446321026511754,33.734909864796364,1878561,300339198,2009CAIRS12144584,NONFED,ST-CACDF,ST/C&L,USCARRU,Riverside Unit,CARRU,CDF - Riverside Unit,222043,048614,,BOSLEY,,,,,,2009,2009-06-03T00:00:00.000Z,154,0755,1,Lightning,,,,0.25,A,33.734905,-117.446309,13,STATE OR PRIVATE,CA,,,
-122.645880768622973,41.607372217790804,1878562,300339199,2009CAIRS12298113,NONFED,ST-CACDF,ST/C&L,USCASKU,Siskiyou Unit,CASKU,Siskiyou Unit,220642,003865,,ANTELOPE/LIGHT #23,,,,,,2009,2009-06-22T00:00:00.000Z,173,1512,1,Lightning,2009-06-22T00:00:00.000Z,173,1731,0.25,A,41.607367,-122.645867,13,STATE OR PRIVATE,CA,,,
-122.530079751417887,41.609518228147145,1878563,300339200,2009CAIRS11291633,NONFED,ST-CACDF,ST/C&L,USCASKU,Siskiyou Unit,CASKU,Siskiyou Unit,232499,000616,,99,,,,,,2009,2009-02-07T00:00:00.000Z,38,1606,5,Debris Burning,,,,9.5,B,41.609513,-122.530066,12,MUNICIPAL/LOCAL,CA,,,
-117.095902969049135,33.771317888299706,1878564,300339201,2009CAIRS12146288,NONFED,ST-CACDF,ST/C&L,USCARRU,Riverside Unit,CARRU,CDF - Riverside Unit,221447,048706,,JUNIPER,,,,,,2009,2009-06-03T00:00:00.000Z,154,1254,9,Miscellaneous,,,,1,B,33.771313,-117.095891,13,STATE OR PRIVATE,CA,,,
-116.916219879751978,33.007158808136012,1878565,300339202,2009CAIRS12080461,NONFED,ST-CACDF,ST/C&L,USCAMVU,Monte Vista Unit,CAMVU,CDF - Monte Vista Unit,207700,005109,,SPLIT,,,,,,2009,2009-05-18T00:00:00.000Z,138,1639,9,Miscellaneous,,,,0.1,A,33.007154,-116.916208,13,STATE OR PRIVATE,CA,,,
-121.35831326743677,39.502255166496759,1878566,300339204,2009CAIRS12200083,NONFED,ST-CACDF,ST/C&L,USCABTU,Butte Unit,CABTU,Butte Unit,237511,007183,,D9 6,,,,,,2009,2009-06-22T00:00:00.000Z,173,1531,2,Equipment Use,,,,0.1,A,39.50225,-121.3583,13,STATE OR PRIVATE,CA,,,
-122.646151387004323,38.91044901817655,1878567,300339205,2009CAIRS12067603,NONFED,ST-CACDF,ST/C&L,USCALNU,Sonoma-Lake Napa Unit,CALNU,Sonoma-Lake Napa Unit,203619,002995,,HWY 29   HIDDEN_VALLEY,,,,,,2009,2009-05-15T00:00:00.000Z,135,1126,3,Smoking,,,,1,B,38.910444,-122.646138,13,STATE OR PRIVATE,CA,,,
-122.108563516823338,40.471766181365645,1878568,300339206,2009CAIRS12186710,NONFED,ST-CACDF,ST/C&L,USCASHU,Shasta-Trinity Unit,CASHU,Shasta-Trinity Unit,223623,004349,,BUFFALO,,,,,,2009,2009-06-23T00:00:00.000Z,174,2107,3,Smoking,,,,1,B,40.471761,-122.10855,13,STATE OR PRIVATE,CA,,,
-122.914493665033334,40.655465127125616,1878569,300339207,2009CAIRS12335455,NONFED,ST-CACDF,ST/C&L,USCASHU,Shasta-Trinity Unit,CASHU,Shasta-Trinity Unit,238308,004003,,WILSON 6,,,,,,2009,2009-06-12T00:00:00.000Z,163,2002,9,Miscellaneous,,,,0.01,A,40.65546,-122.91448,13,STATE OR PRIVATE,CA,,,
-122.309416579227459,40.691622180923538,1878570,300339208,2009CAIRS12159516,NONFED,ST-CACDF,ST/C&L,USCASHU,Shasta-Trinity Unit,CASHU,Shasta-Trinity Unit,238082,004162,,SUNRISE,,,,,,2009,2009-06-18T00:00:00.000Z,169,1339,9,Miscellaneous,2009-06-18T00:00:00.000Z,169,1422,2,B,40.691617,-122.309403,13,STATE OR PRIVATE,CA,,,
-118.88491147936756,36.108894035002685,1878571,300339210,2009CAIRS12167185,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,210354,000215,,HOLDRIDGE - F#53,,,,,,2009,2009-06-20T00:00:00.000Z,171,0312,7,Arson,2009-06-20T00:00:00.000Z,171,0341,2,B,36.108889,-118.884899,13,STATE OR PRIVATE,CA,,,
-119.011877534283201,36.447000060721919,1878572,300339211,2009CAIRS12187409,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,214710,000190,,LOMITAS,,,,,,2009,2009-06-16T00:00:00.000Z,167,1402,2,Equipment Use,2009-06-16T00:00:00.000Z,167,1431,1,B,36.446995,-119.011865,13,STATE OR PRIVATE,CA,,,
-124.073702816779928,40.536026020653779,1878573,300339213,2009CAIRS12048590,NONFED,ST-CACDF,ST/C&L,USCAHUU,Humboldt-Del Norte Unit,CAHUU,Humboldt-Del Norte Unit,193645,002274,,FTSRA1,,,,,,2009,2009-04-24T00:00:00.000Z,114,1210,13,Missing/Undefined,,,,0.01,A,40.536021,-124.073689,13,STATE OR PRIVATE,CA,,,
